DEPARTAMENTO,DIA
MAGDALENA,SABADO
MAGDALENA,SABADO
MAGDALENA,SABADO
MAGDALENA,SABADO
META,SABADO
META,SABADO
META,SABADO
META,SABADO
NARINHO,SABADO
NARINHO,SABADO
NARINHO,SABADO
NARINHO,SABADO
NARINHO,SABADO
NARINHO,SABADO
NARINHO,SABADO
NORTE DE SANTANDER,SABADO
NORTE DE SANTANDER,SABADO
NORTE DE SANTANDER,SABADO
NORTE DE SANTANDER,SABADO
QUINDIO,SABADO
QUINDIO,SABADO
QUINDIO,SABADO
RISARALDA,SABADO
RISARALDA,SABADO
RISARALDA,SABADO
RISARALDA,SABADO
RISARALDA,SABADO
RISARALDA,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SANTANDER,SABADO
SUCRE,SABADO
SUCRE,SABADO
TOLIMA,SABADO
TOLIMA,SABADO
TOLIMA,SABADO
TOLIMA,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
VALLE,SABADO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ANTIOQUIA,DOMINGO
ATLANTICO,DOMINGO
ATLANTICO,DOMINGO
ATLANTICO,DOMINGO
BOLIVAR,DOMINGO
BOYACA,DOMINGO
BOYACA,DOMINGO
BOYACA,DOMINGO
BOYACA,DOMINGO
BOYACA,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CALDAS,DOMINGO
CAQUETA,DOMINGO
CAUCA,DOMINGO
CAUCA,DOMINGO
CAUCA,DOMINGO
CAUCA,DOMINGO
CESAR,DOMINGO
CESAR,DOMINGO
CESAR,DOMINGO
CORDOBA,DOMINGO
CORDOBA,DOMINGO
CORDOBA,DOMINGO
CORDOBA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
CUNDINAMARCA,DOMINGO
GUAJIRA,DOMINGO
HUILA,DOMINGO
MAGDALENA,DOMINGO
MAGDALENA,DOMINGO
MAGDALENA,DOMINGO
MAGDALENA,DOMINGO
MAGDALENA,DOMINGO
META,DOMINGO
META,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NARINHO,DOMINGO
NORTE DE SANTANDER,DOMINGO
NORTE DE SANTANDER,DOMINGO
NORTE DE SANTANDER,DOMINGO
QUINDIO,DOMINGO
RISARALDA,DOMINGO
RISARALDA,DOMINGO
RISARALDA,DOMINGO
SAN ANDRES,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SANTANDER,DOMINGO
SUCRE,DOMINGO
SUCRE,DOMINGO
TOLIMA,DOMINGO
TOLIMA,DOMINGO
TOLIMA,DOMINGO
TOLIMA,DOMINGO
TOLIMA,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
VALLE,DOMINGO
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
BOLIVAR,LUNES
BOYACA,LUNES
BOYACA,LUNES
BOYACA,LUNES
BOYACA,LUNES
BOYACA,LUNES
CALDAS,LUNES
CALDAS,LUNES
CALDAS,LUNES
CALDAS,LUNES
CALDAS,LUNES
CASANARE,LUNES
CAUCA,LUNES
CAUCA,LUNES
CHOCO,LUNES
CORDOBA,LUNES
CORDOBA,LUNES
CORDOBA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
GUAJIRA,LUNES
GUAJIRA,LUNES
HUILA,LUNES
HUILA,LUNES
HUILA,LUNES
HUILA,LUNES
MAGDALENA,LUNES
MAGDALENA,LUNES
MAGDALENA,LUNES
META,LUNES
META,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
QUINDIO,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SUCRE,LUNES
SUCRE,LUNES
SUCRE,LUNES
SUCRE,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
AMAZONAS,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
BOLIVAR,MARTES
BOLIVAR,MARTES
BOLIVAR,MARTES
BOYACA,MARTES
CALDAS,MARTES
CALDAS,MARTES
CALDAS,MARTES
CALDAS,MARTES
CALDAS,MARTES
CASANARE,MARTES
CAUCA,MARTES
CAUCA,MARTES
CAUCA,MARTES
CESAR,MARTES
CESAR,MARTES
CHOCO,MARTES
CHOCO,MARTES
CORDOBA,MARTES
CORDOBA,MARTES
CORDOBA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
GUAJIRA,MARTES
GUAJIRA,MARTES
GUAJIRA,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
MAGDALENA,MARTES
MAGDALENA,MARTES
META,MARTES
META,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NORTE DE SANTANDER,MARTES
NORTE DE SANTANDER,MARTES
NORTE DE SANTANDER,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SUCRE,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
BOLIVAR,MIERCOLES
BOYACA,MIERCOLES
BOYACA,MIERCOLES
CALDAS,MIERCOLES
CALDAS,MIERCOLES
CALDAS,MIERCOLES
CALDAS,MIERCOLES
CALDAS,MIERCOLES
CAUCA,MIERCOLES
CAUCA,MIERCOLES
CESAR,MIERCOLES
CESAR,MIERCOLES
CESAR,MIERCOLES
CESAR,MIERCOLES
CORDOBA,MIERCOLES
CORDOBA,MIERCOLES
CORDOBA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
GUAJIRA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
MAGDALENA,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
ATLANTICO,JUEVES
BOLIVAR,JUEVES
BOYACA,JUEVES
BOYACA,JUEVES
BOYACA,JUEVES
CAQUETA,JUEVES
CAQUETA,JUEVES
CAQUETA,JUEVES
CAQUETA,JUEVES
CAUCA,JUEVES
CAUCA,JUEVES
CAUCA,JUEVES
CESAR,JUEVES
CHOCO,JUEVES
CORDOBA,JUEVES
CORDOBA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
GUAJIRA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
MAGDALENA,JUEVES
MAGDALENA,JUEVES
MAGDALENA,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
QUINDIO,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SUCRE,JUEVES
SUCRE,JUEVES
SUCRE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
BOYACA,VIERNES
BOYACA,VIERNES
BOYACA,VIERNES
BOYACA,VIERNES
BOYACA,VIERNES
CALDAS,VIERNES
CALDAS,VIERNES
CALDAS,VIERNES
CAQUETA,VIERNES
CAQUETA,VIERNES
CAQUETA,VIERNES
CASANARE,VIERNES
CASANARE,VIERNES
CASANARE,VIERNES
CASANARE,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CESAR,VIERNES
CHOCO,VIERNES
CORDOBA,VIERNES
CORDOBA,VIERNES
CORDOBA,VIERNES
CORDOBA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
GUAVIARE,VIERNES
HUILA,VIERNES
MAGDALENA,VIERNES
MAGDALENA,VIERNES
MAGDALENA,VIERNES
MAGDALENA,VIERNES
META,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NORTE DE SANTANDER,VIERNES
NORTE DE SANTANDER,VIERNES
QUINDIO,VIERNES
QUINDIO,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
