FECHA,ZONA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,RURAL
JUNIO,RURAL
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
JUNIO,URBANA
