DEPARTAMENTO,ARMA
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
GUAJIRA,CONTUNDENTES
GUAJIRA,ARMA DE FUEGO
GUAJIRA,ARMA DE FUEGO
GUAJIRA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA DE FUEGO
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA DE FUEGO
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,CONTUNDENTES
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,CONTUNDENTES
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,ARMA DE FUEGO
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,CONTUNDENTES
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,ARMA DE FUEGO
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
PUTUMAYO,CONTUNDENTES
PUTUMAYO,SIN EMPLEO DE ARMAS
PUTUMAYO,ARMA DE FUEGO
PUTUMAYO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,CONTUNDENTES
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,ARMA DE FUEGO
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA DE FUEGO
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA DE FUEGO
SANTANDER,CONTUNDENTES
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SUCRE,SIN EMPLEO DE ARMAS
SUCRE,ARMA DE FUEGO
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA DE FUEGO
TOLIMA,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,CONTUNDENTES
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VICHADA,ARMA BLANCA / CORTOPUNZANTE
AMAZONAS,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,ARMA DE FUEGO
ATLANTICO,CONTUNDENTES
ATLANTICO,ARMA DE FUEGO
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,CONTUNDENTES
BOYACA,ARMA BLANCA / CORTOPUNZANTE
BOYACA,CONTUNDENTES
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ESCOPOLAMINA
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ARMA DE FUEGO
CALDAS,ARMA DE FUEGO
CAQUETA,ARMA DE FUEGO
CAQUETA,ARMA BLANCA / CORTOPUNZANTE
CAQUETA,ARMA BLANCA / CORTOPUNZANTE
CAQUETA,ARMA BLANCA / CORTOPUNZANTE
CASANARE,SIN EMPLEO DE ARMAS
CASANARE,SIN EMPLEO DE ARMAS
CASANARE,SIN EMPLEO DE ARMAS
CASANARE,SIN EMPLEO DE ARMAS
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CESAR,SIN EMPLEO DE ARMAS
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CORDOBA,CONTUNDENTES
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
GUAVIARE,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA DE FUEGO
HUILA,ARMA DE FUEGO
HUILA,ARMA DE FUEGO
HUILA,CONTUNDENTES
HUILA,SIN EMPLEO DE ARMAS
MAGDALENA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,ARMA DE FUEGO
MAGDALENA,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,ARMA DE FUEGO
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA DE FUEGO
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,CONTUNDENTES
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA DE FUEGO
NARINHO,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,ARMA DE FUEGO
NORTE DE SANTANDER,CONTUNDENTES
NORTE DE SANTANDER,ARMA DE FUEGO
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,CONTUNDENTES
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
PUTUMAYO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA DE FUEGO
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA DE FUEGO
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA DE FUEGO
SUCRE,CONTUNDENTES
SUCRE,ARMA BLANCA / CORTOPUNZANTE
SUCRE,ARMA DE FUEGO
SUCRE,ARMA DE FUEGO
SUCRE,ARMA DE FUEGO
SUCRE,ARMA BLANCA / CORTOPUNZANTE
SUCRE,ARMA DE FUEGO
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA DE FUEGO
TOLIMA,CONTUNDENTES
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
AMAZONAS,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ESCOPOLAMINA
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
BOLIVAR,ARMA DE FUEGO
BOLIVAR,SIN EMPLEO DE ARMAS
BOLIVAR,SIN EMPLEO DE ARMAS
BOLIVAR,SIN EMPLEO DE ARMAS
BOYACA,ARMA BLANCA / CORTOPUNZANTE
BOYACA,ARMA BLANCA / CORTOPUNZANTE
BOYACA,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,CONTUNDENTES
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,CONTUNDENTES
CASANARE,CONTUNDENTES
CAUCA,ARMA DE FUEGO
CAUCA,CONTUNDENTES
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CHOCO,SIN EMPLEO DE ARMAS
CHOCO,ARMA BLANCA / CORTOPUNZANTE
CORDOBA,ARMA BLANCA / CORTOPUNZANTE
CORDOBA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
GUAJIRA,ARMA DE FUEGO
GUAJIRA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA DE FUEGO
HUILA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA DE FUEGO
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA DE FUEGO
MAGDALENA,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,CONTUNDENTES
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,ARMA DE FUEGO
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA DE FUEGO
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,CONTUNDENTES
NORTE DE SANTANDER,CONTUNDENTES
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
NORTE DE SANTANDER,ARMA BLANCA / CORTOPUNZANTE
PUTUMAYO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,CONTUNDENTES
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,CONTUNDENTES
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SUCRE,CONTUNDENTES
SUCRE,ARMA DE FUEGO
SUCRE,ARMA BLANCA / CORTOPUNZANTE
SUCRE,SIN EMPLEO DE ARMAS
SUCRE,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ESCOPOLAMINA
TOLIMA,ESCOPOLAMINA
TOLIMA,CONTUNDENTES
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,CONTUNDENTES
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,LLAVE MAESTRA
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,ARMA DE FUEGO
ATLANTICO,CONTUNDENTES
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
BOLIVAR,ARMA BLANCA / CORTOPUNZANTE
BOLIVAR,SIN EMPLEO DE ARMAS
BOLIVAR,SIN EMPLEO DE ARMAS
BOYACA,ARMA BLANCA / CORTOPUNZANTE
BOYACA,ARMA BLANCA / CORTOPUNZANTE
BOYACA,CONTUNDENTES
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,CONTUNDENTES
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,CONTUNDENTES
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CAQUETA,SIN EMPLEO DE ARMAS
CASANARE,SIN EMPLEO DE ARMAS
CASANARE,ARMA BLANCA / CORTOPUNZANTE
CASANARE,CONTUNDENTES
CAUCA,CONTUNDENTES
CAUCA,ARMA DE FUEGO
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CESAR,ARMA DE FUEGO
