FECHA,MUNICIPIO
MAYO,PEREIRA (CT)
MAYO,BARRANCABERMEJA
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,PIEDECUESTA
MAYO,PIEDECUESTA
MAYO,ESPINAL
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,BUGALAGRANDE
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,PALMIRA
MAYO,PALMIRA
MAYO,ROLDANILLO
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,ARAUCA (CT)
MAYO,CHIQUINQUIRA
MAYO,DUITAMA
MAYO,DUITAMA
MAYO,LA DORADA
MAYO,LA DORADA
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,FLORENCIA (CT)
MAYO,FLORENCIA (CT)
MAYO,AGUAZUL
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,SANTANDER DE QUILICHAO
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,MONTERIA (CT)
MAYO,MONTERIA (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,CHIA
MAYO,RIOHACHA (CT)
MAYO,RIOHACHA (CT)
MAYO,RIOHACHA (CT)
MAYO,RIOHACHA (CT)
MAYO,GIGANTE
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,PITALITO
MAYO,SANTA MARTA (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,CUCUTA (CT)
MAYO,CUCUTA (CT)
MAYO,CUCUTA (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,LA TEBAIDA
MAYO,DOSQUEBRADAS
MAYO,PEREIRA (CT)
MAYO,SANTA ROSA DE CABAL
MAYO,BARRANCABERMEJA
MAYO,BARRANCABERMEJA
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,FLORIDABLANCA
MAYO,PIEDECUESTA
MAYO,PIEDECUESTA
MAYO,PIEDECUESTA
MAYO,SABANA DE TORRES
MAYO,SINCELEJO (CT)
MAYO,SINCELEJO (CT)
MAYO,ESPINAL
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,FLORIDA
MAYO,PALMIRA
MAYO,PALMIRA
MAYO,ITAGUI
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,SANTAFE DE ANTIOQUIA
MAYO,SANTAFE DE ANTIOQUIA
MAYO,ARAUCA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,CARTAGENA (CT)
MAYO,CHIQUINQUIRA
MAYO,COMBITA
MAYO,COMBITA
MAYO,MONIQUIRA
MAYO,SOGAMOSO
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,PALESTINA
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,VILLA RICA
MAYO,AGUACHICA
MAYO,AGUACHICA
MAYO,AGUACHICA
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,MONTERIA (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,GIRARDOT
MAYO,MAICAO
MAYO,MAICAO
MAYO,RIOHACHA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,PITALITO
MAYO,TERUEL
MAYO,TERUEL
MAYO,CIENAGA
MAYO,CIENAGA
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,GRANADA
MAYO,RESTREPO
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,LA UNION
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,CALARCA
MAYO,CALARCA
MAYO,DOSQUEBRADAS
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,BARRANCABERMEJA
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,FLORIDABLANCA
MAYO,FLORIDABLANCA
MAYO,FLORIDABLANCA
MAYO,GIRON
MAYO,PIEDECUESTA
MAYO,SAN VICENTE DE CHUCURI
MAYO,SANTIAGO DE TOLU
MAYO,SINCELEJO (CT)
MAYO,SINCELEJO (CT)
MAYO,CARMEN DE APICALA
MAYO,CHAPARRAL
MAYO,IBAGUE (CT)
MAYO,MELGAR
MAYO,ROVIRA
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,PALMIRA
MAYO,SEVILLA
MAYO,LETICIA (CT)
MAYO,BELLO
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,SAN FRANCISCO
MAYO,TAME
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,SOLEDAD
MAYO,CARTAGENA (CT)
MAYO,CARTAGENA (CT)
MAYO,CHIQUINQUIRA
MAYO,DUITAMA
MAYO,TUNJA (CT)
MAYO,TUNJA (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,FLORENCIA (CT)
MAYO,YOPAL (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,SANTANDER DE QUILICHAO
MAYO,AGUSTIN CODAZZI
MAYO,LA JAGUA DE IBIRICO
MAYO,VALLEDUPAR (CT)
MAYO,MONTERIA (CT)
MAYO,MONTERIA (CT)
MAYO,SAN PELAYO
MAYO,SAN PELAYO
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,NEIVA (CT)
MAYO,SANTA MARTA (CT)
MAYO,SANTA MARTA (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,TUQUERRES
MAYO,PAMPLONA
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,CALARCA
MAYO,QUIMBAYA
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,SAN ANDRES (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,FLORIDABLANCA
MAYO,FLORIDABLANCA
MAYO,GIRON
MAYO,GIRON
MAYO,GIRON
MAYO,PIEDECUESTA
MAYO,SANTIAGO DE TOLU
MAYO,SINCELEJO (CT)
MAYO,CARMEN DE APICALA
MAYO,FLANDES
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,LERIDA
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,FLORIDA
MAYO,BELLO
MAYO,BELLO
MAYO,BELLO
MAYO,ENVIGADO
MAYO,GUARNE
MAYO,ITAGUI
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,SABANETA
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,SOLEDAD
MAYO,CARTAGENA (CT)
MAYO,DUITAMA
MAYO,TUNJA (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,FLORENCIA (CT)
MAYO,YOPAL (CT)
MAYO,MERCADERES
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,LA JAGUA DE IBIRICO
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,MONTERIA (CT)
MAYO,MONTERIA (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,SAN FRANCISCO
MAYO,SOACHA
MAYO,VILLETA
MAYO,VILLETA
MAYO,FONSECA
MAYO,NEIVA (CT)
MAYO,NEIVA (CT)
MAYO,PITALITO
MAYO,SANTA MARTA (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,CUCUTA (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,CALARCA
MAYO,DOSQUEBRADAS
MAYO,DOSQUEBRADAS
MAYO,PEREIRA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,FLORIDABLANCA
MAYO,FLORIDABLANCA
MAYO,SINCELEJO (CT)
MAYO,SINCELEJO (CT)
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,GUADALAJARA DE BUGA
MAYO,GUADALAJARA DE BUGA
MAYO,JAMUNDI
MAYO,PALMIRA
MAYO,TULUA
MAYO,BELLO
MAYO,COPACABANA
MAYO,ENVIGADO
MAYO,ENVIGADO
MAYO,ITAGUI
MAYO,LA ESTRELLA
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,MEDELLIN (CT)
MAYO,ARAUCA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,BARRANQUILLA (CT)
MAYO,CHIQUINQUIRA
MAYO,DUITAMA
MAYO,DUITAMA
MAYO,SOGAMOSO
MAYO,TUNJA (CT)
MAYO,LA DORADA
MAYO,MANIZALES (CT)
MAYO,MANIZALES (CT)
MAYO,PIENDAMO
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,POPAYAN (CT)
MAYO,VALLEDUPAR (CT)
MAYO,VALLEDUPAR (CT)
MAYO,QUIBDO (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,PIEDECUESTA
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,BOGOTA D.C. (CT)
MAYO,PACHO
MAYO,RIOHACHA (CT)
MAYO,VILLANUEVA
MAYO,NEIVA (CT)
MAYO,ARACATACA
MAYO,SANTA MARTA (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,VILLAVICENCIO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,PASTO (CT)
MAYO,CUCUTA (CT)
MAYO,CUCUTA (CT)
MAYO,CUCUTA (CT)
MAYO,CUCUTA (CT)
MAYO,ARMENIA (CT)
MAYO,ARMENIA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,PEREIRA (CT)
MAYO,SAN ANDRES (CT)
MAYO,BARRANCABERMEJA
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,BUCARAMANGA (CT)
MAYO,PIEDECUESTA
JUNIO,VILLAVICENCIO (CT)
MAYO,SINCELEJO (CT)
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,IBAGUE (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CALI (CT)
MAYO,CARTAGO
MAYO,RESTREPO
MAYO,TULUA
JUNIO,COPACABANA
JUNIO,ENVIGADO
JUNIO,ENVIGADO
JUNIO,ENVIGADO
JUNIO,ENVIGADO
JUNIO,ITAGUI
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,MEDELLIN (CT)
JUNIO,ARAUCA (CT)
JUNIO,BARRANQUILLA (CT)
JUNIO,BARRANQUILLA (CT)
JUNIO,BARRANQUILLA (CT)
JUNIO,BARRANQUILLA (CT)
JUNIO,SOLEDAD
JUNIO,SOLEDAD
JUNIO,SOLEDAD
JUNIO,DUITAMA
JUNIO,SOGAMOSO
JUNIO,TUNJA (CT)
JUNIO,TUNJA (CT)
JUNIO,TUNJA (CT)
JUNIO,TUNJA (CT)
JUNIO,TUNJA (CT)
JUNIO,TUNJA (CT)
JUNIO,LA DORADA
JUNIO,MANIZALES (CT)
JUNIO,FLORENCIA (CT)
JUNIO,SAN VICENTE DEL CAGUAN
JUNIO,POPAYAN (CT)
JUNIO,POPAYAN (CT)
JUNIO,POPAYAN (CT)
JUNIO,POPAYAN (CT)
JUNIO,SANTANDER DE QUILICHAO
JUNIO,VALLEDUPAR (CT)
JUNIO,LORICA
JUNIO,LORICA
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,BOGOTA D.C. (CT)
JUNIO,FUSAGASUGA
JUNIO,GIRARDOT
