MUNICIPIO,HORA
MONTERIA (CT),MADRUGADA
MONTERIA (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONMATUTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
GIRARDOT,ALMUERZO
VILLETA,TARDE
LA PLATA,MADRUGADA
NEIVA (CT),MANHANA
NEIVA (CT),NOCHE
NEIVA (CT),NOCHE
NEIVA (CT),MADRUGADA
NEIVA (CT),MADRUGADA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MADRUGADA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MADRUGADA
ACACIAS,MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),TARDE
IPIALES,TARDE
IPIALES,MANHANA
IPIALES,NOCHE
IPIALES,NOCHE
IPIALES,MADRUGADA
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),TARDE
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),MADRUGADA
CUCUTA (CT),NOCHE
CUCUTA (CT),MANHANA
CUCUTA (CT),MADRUGADA
VILLAGARZON,ALMUERZO
MONTENEGRO,ALMUERZO
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
PEREIRA (CT),NOCHE
PEREIRA (CT),MADRUGADA
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MADRUGADA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
FLORIDABLANCA,NOCHE
PIEDECUESTA,NOCHE
SABANA DE TORRES,NOCHE
SABANA DE TORRES,NOCHE
SINCELEJO (CT),MOVILIZACIONVESPERTINA
SINCELEJO (CT),MOVILIZACIONVESPERTINA
SINCELEJO (CT),MADRUGADA
CARMEN DE APICALA,MANHANA
CHAPARRAL,MADRUGADA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),ALMUERZO
IBAGUE (CT),NOCHE
IBAGUE (CT),MADRUGADA
MELGAR,NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MADRUGADA
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),TARDE
PALMIRA,MANHANA
PALMIRA,NOCHE
YUMBO,NOCHE
ENVIGADO,MADRUGADA
ITAGUI,NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
ARAUCA (CT),NOCHE
ARAUCA (CT),MADRUGADA
ARAUCA (CT),MADRUGADA
TAME,MANHANA
BARRANQUILLA (CT),NOCHE
MALAMBO,MOVILIZACIONVESPERTINA
TUNJA (CT),NOCHE
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),NOCHE
FLORENCIA (CT),TARDE
FLORENCIA (CT),MANHANA
YOPAL (CT),MADRUGADA
YOPAL (CT),MOVILIZACIONVESPERTINA
YOPAL (CT),ALMUERZO
POPAYAN (CT),MADRUGADA
POPAYAN (CT),TARDE
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
MONTERIA (CT),MADRUGADA
MONTERIA (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
FUNZA,ALMUERZO
MOSQUERA,MANHANA
NEIVA (CT),MANHANA
NEIVA (CT),TARDE
NEIVA (CT),NOCHE
NEIVA (CT),MADRUGADA
NEIVA (CT),TARDE
NEIVA (CT),MOVILIZACIONVESPERTINA
PALERMO,MOVILIZACIONVESPERTINA
PITALITO,NOCHE
SAN AGUSTIN,MADRUGADA
SAN AGUSTIN,MADRUGADA
SAN AGUSTIN,MADRUGADA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),ALMUERZO
ACACIAS,NOCHE
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),NOCHE
IPIALES,MOVILIZACIONVESPERTINA
IPIALES,TARDE
LA UNION,MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),MANHANA
CUCUTA (CT),TARDE
CUCUTA (CT),MADRUGADA
ARMENIA (CT),MOVILIZACIONVESPERTINA
DOSQUEBRADAS,MOVILIZACIONVESPERTINA
PEREIRA (CT),NOCHE
PEREIRA (CT),ALMUERZO
SAN ANDRES (CT),MADRUGADA
BARRANCABERMEJA,MANHANA
BARRANCABERMEJA,NOCHE
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MANHANA
SAN MARCOS,NOCHE
SINCELEJO (CT),NOCHE
SINCELEJO (CT),MADRUGADA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),TARDE
IBAGUE (CT),NOCHE
IBAGUE (CT),NOCHE
IBAGUE (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MADRUGADA
CALI (CT),NOCHE
CALI (CT),MADRUGADA
TULUA,ALMUERZO
LETICIA (CT),ALMUERZO
BELLO,MANHANA
BELLO,MANHANA
CAUCASIA,ALMUERZO
ENVIGADO,MOVILIZACIONVESPERTINA
ENVIGADO,NOCHE
ENVIGADO,ALMUERZO
ITAGUI,MOVILIZACIONVESPERTINA
ITAGUI,TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
MALAMBO,MANHANA
CARTAGENA (CT),MADRUGADA
DUITAMA,MADRUGADA
TUNJA (CT),ALMUERZO
LA DORADA,TARDE
MANIZALES (CT),TARDE
MANIZALES (CT),ALMUERZO
FLORENCIA (CT),MOVILIZACIONVESPERTINA
GUACHENE,MANHANA
GUACHENE,MANHANA
POPAYAN (CT),MADRUGADA
SANTANDER DE QUILICHAO,NOCHE
AGUACHICA,MADRUGADA
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
CHIA,ALMUERZO
RIOHACHA (CT),MOVILIZACIONVESPERTINA
LA PLATA,MANHANA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MANHANA
NEIVA (CT),NOCHE
NEIVA (CT),ALMUERZO
NEIVA (CT),TARDE
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MANHANA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MADRUGADA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),ALMUERZO
IPIALES,MADRUGADA
IPIALES,MADRUGADA
IPIALES,MOVILIZACIONVESPERTINA
PASTO (CT),ALMUERZO
PASTO (CT),NOCHE
PASTO (CT),NOCHE
CUCUTA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),ALMUERZO
LA TEBAIDA,TARDE
LA TEBAIDA,TARDE
MONTENEGRO,MANHANA
DOSQUEBRADAS,MADRUGADA
DOSQUEBRADAS,MOVILIZACIONVESPERTINA
PEREIRA (CT),MOVILIZACIONVESPERTINA
SAN ANDRES (CT),MOVILIZACIONVESPERTINA
SAN ANDRES (CT),NOCHE
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MANHANA
LEBRIJA,MANHANA
LEBRIJA,MANHANA
SINCELEJO (CT),NOCHE
SINCELEJO (CT),NOCHE
SINCELEJO (CT),NOCHE
SINCELEJO (CT),TARDE
IBAGUE (CT),MANHANA
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MADRUGADA
IBAGUE (CT),MANHANA
BUENAVENTURA,NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),MANHANA
GUADALAJARA DE BUGA,TARDE
PALMIRA,MADRUGADA
BELLO,MANHANA
COPACABANA,MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MANHANA
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
SABANALARGA,MANHANA
SOLEDAD,TARDE
CARTAGENA (CT),MANHANA
MAGANGUE,MOVILIZACIONVESPERTINA
CHIQUINQUIRA,MADRUGADA
SOGAMOSO,TARDE
MANIZALES (CT),NOCHE
MANIZALES (CT),MOVILIZACIONVESPERTINA
FLORENCIA (CT),TARDE
FLORENCIA (CT),NOCHE
POPAYAN (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),NOCHE
POPAYAN (CT),TARDE
POPAYAN (CT),NOCHE
POPAYAN (CT),NOCHE
POPAYAN (CT),NOCHE
POPAYAN (CT),NOCHE
POPAYAN (CT),ALMUERZO
SANTANDER DE QUILICHAO,NOCHE
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
VALLEDUPAR (CT),MADRUGADA
VALLEDUPAR (CT),NOCHE
CHINU,TARDE
MONTERIA (CT),TARDE
MONTERIA (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
FACATATIVA,TARDE
FACATATIVA,TARDE
GIRARDOT,TARDE
MADRID,TARDE
MAICAO,TARDE
MAICAO,NOCHE
RIOHACHA (CT),ALMUERZO
RIOHACHA (CT),MANHANA
NEIVA (CT),MOVILIZACIONVESPERTINA
PITALITO,MADRUGADA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
GRANADA,MADRUGADA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MOVILIZACIONMATUTINA
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),ALMUERZO
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),ALMUERZO
PASTO (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),MANHANA
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),MANHANA
ARMENIA (CT),TARDE
ARMENIA (CT),MANHANA
CALARCA,TARDE
PEREIRA (CT),TARDE
PEREIRA (CT),MANHANA
BARRANCABERMEJA,NOCHE
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MADRUGADA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
PIEDECUESTA,MADRUGADA
PIEDECUESTA,NOCHE
SINCELEJO (CT),MOVILIZACIONVESPERTINA
TOLU VIEJO,MOVILIZACIONVESPERTINA
ESPINAL,ALMUERZO
IBAGUE (CT),MANHANA
LIBANO,MOVILIZACIONVESPERTINA
SAN LUIS,ALMUERZO
BUENAVENTURA,NOCHE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONMATUTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),TARDE
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),ALMUERZO
PRADERA,MANHANA
SEVILLA,MANHANA
YUMBO,TARDE
YUMBO,NOCHE
YUMBO,MADRUGADA
YUMBO,TARDE
BELLO,MOVILIZACIONVESPERTINA
CALDAS,MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
RIONEGRO,MOVILIZACIONVESPERTINA
SABANETA,MOVILIZACIONVESPERTINA
TAME,MADRUGADA
SOLEDAD,MADRUGADA
CARTAGENA (CT),NOCHE
CARTAGENA (CT),MADRUGADA
TURBACO,MOVILIZACIONVESPERTINA
DUITAMA,MOVILIZACIONVESPERTINA
MANIZALES (CT),TARDE
NEIRA,TARDE
NEIRA,TARDE
FLORENCIA (CT),MANHANA
YOPAL (CT),MADRUGADA
POPAYAN (CT),MANHANA
PUERTO TEJADA,NOCHE
VALLEDUPAR (CT),TARDE
MONTERIA (CT),TARDE
MONTERIA (CT),MADRUGADA
MONTERIA (CT),MADRUGADA
MONTERIA (CT),ALMUERZO
MONTERIA (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
GIRARDOT,TARDE
RIOHACHA (CT),MANHANA
NEIVA (CT),MANHANA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),TARDE
IPIALES,NOCHE
PASTO (CT),MANHANA
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
SAN LORENZO,NOCHE
CUCUTA (CT),ALMUERZO
OCANHA,NOCHE
PUERTO GUZMAN,NOCHE
ARMENIA (CT),ALMUERZO
ARMENIA (CT),TARDE
ARMENIA (CT),MADRUGADA
DOSQUEBRADAS,NOCHE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),MANHANA
BARRANCABERMEJA,NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MANHANA
GIRON,TARDE
GIRON,MADRUGADA
SINCELEJO (CT),NOCHE
SINCELEJO (CT),ALMUERZO
IBAGUE (CT),NOCHE
IBAGUE (CT),NOCHE
IBAGUE (CT),ALMUERZO
BUENAVENTURA,MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),TARDE
CALI (CT),TARDE
CALI (CT),MADRUGADA
CALI (CT),MANHANA
CALI (CT),TARDE
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),NOCHE
CALI (CT),NOCHE
GUADALAJARA DE BUGA,TARDE
PALMIRA,MANHANA
TULUA,MOVILIZACIONVESPERTINA
TULUA,NOCHE
BELLO,MADRUGADA
ENVIGADO,NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),MANHANA
CHIQUINQUIRA,MADRUGADA
SOGAMOSO,MADRUGADA
TUNJA (CT),ALMUERZO
AGUADAS,MANHANA
LA DORADA,MADRUGADA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),ALMUERZO
MANIZALES (CT),MANHANA
