MUNICIPIO,DIA
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
AMAGA,JUEVES
BELLO,JUEVES
BELLO,JUEVES
BELLO,JUEVES
ENVIGADO,JUEVES
ENVIGADO,JUEVES
ITAGUI,JUEVES
ITAGUI,JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
SABANETA,JUEVES
ARAUCA (CT),JUEVES
BARRANQUILLA (CT),JUEVES
BARRANQUILLA (CT),JUEVES
SOLEDAD,JUEVES
TUNJA (CT),JUEVES
MANIZALES (CT),JUEVES
MANIZALES (CT),JUEVES
MANIZALES (CT),JUEVES
FLORENCIA (CT),JUEVES
YOPAL (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
POPAYAN (CT),JUEVES
AGUACHICA,JUEVES
VALLEDUPAR (CT),JUEVES
VALLEDUPAR (CT),JUEVES
QUIBDO (CT),JUEVES
QUIBDO (CT),JUEVES
MOMIL,JUEVES
MONTERIA (CT),JUEVES
MONTERIA (CT),JUEVES
MONTERIA (CT),JUEVES
PLANETA RICA,JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
CALARCA,JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
BOGOTA D.C. (CT),JUEVES
SOACHA,JUEVES
RIOHACHA (CT),JUEVES
RIOHACHA (CT),JUEVES
NEIVA (CT),JUEVES
NEIVA (CT),JUEVES
NEIVA (CT),JUEVES
NEIVA (CT),JUEVES
SAN MARTIN,JUEVES
SAN MARTIN,JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
VILLAVICENCIO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
PASTO (CT),JUEVES
CUCUTA (CT),JUEVES
CUCUTA (CT),JUEVES
CALARCA,JUEVES
DOSQUEBRADAS,JUEVES
PEREIRA (CT),JUEVES
PEREIRA (CT),JUEVES
SAN ANDRES (CT),JUEVES
SAN ANDRES (CT),JUEVES
BARRANCABERMEJA,JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
BUCARAMANGA (CT),JUEVES
GIRON,JUEVES
SAN MARCOS,JUEVES
SINCELEJO (CT),JUEVES
SINCELEJO (CT),JUEVES
SINCELEJO (CT),JUEVES
CARMEN DE APICALA,JUEVES
CHAPARRAL,JUEVES
ESPINAL,JUEVES
FLANDES,JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
IBAGUE (CT),JUEVES
PLANADAS,JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
CALI (CT),JUEVES
PRADERA,JUEVES
SEVILLA,JUEVES
TULUA,JUEVES
YUMBO,JUEVES
BELLO,VIERNES
BELLO,VIERNES
COPACABANA,VIERNES
ENVIGADO,VIERNES
ENVIGADO,VIERNES
ENVIGADO,VIERNES
ITAGUI,VIERNES
ITAGUI,VIERNES
ITAGUI,VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
MEDELLIN (CT),VIERNES
BARRANQUILLA (CT),VIERNES
BARRANQUILLA (CT),VIERNES
BARRANQUILLA (CT),VIERNES
TIBASOSA,VIERNES
TUTAZA,VIERNES
FLORENCIA (CT),VIERNES
FLORENCIA (CT),VIERNES
YOPAL (CT),VIERNES
YOPAL (CT),VIERNES
POPAYAN (CT),VIERNES
POPAYAN (CT),VIERNES
POPAYAN (CT),VIERNES
POPAYAN (CT),VIERNES
VALLEDUPAR (CT),VIERNES
VALLEDUPAR (CT),VIERNES
MONTERIA (CT),VIERNES
MONTERIA (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BARRANCABERMEJA,VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
BOGOTA D.C. (CT),VIERNES
SOPO,VIERNES
MAICAO,VIERNES
RIOHACHA (CT),VIERNES
CAMPOALEGRE,VIERNES
GARZON,VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
NEIVA (CT),VIERNES
SANTA MARTA (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
VILLAVICENCIO (CT),VIERNES
PASTO (CT),VIERNES
PASTO (CT),VIERNES
CUCUTA (CT),VIERNES
CUCUTA (CT),VIERNES
CUCUTA (CT),VIERNES
PAMPLONA,VIERNES
VILLAGARZON,VIERNES
ARMENIA (CT),VIERNES
CALARCA,VIERNES
DOSQUEBRADAS,VIERNES
PEREIRA (CT),VIERNES
PEREIRA (CT),VIERNES
BARRANCABERMEJA,VIERNES
BARRANCABERMEJA,VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
BUCARAMANGA (CT),VIERNES
GIRON,VIERNES
SINCELEJO (CT),VIERNES
SINCELEJO (CT),VIERNES
ESPINAL,VIERNES
ESPINAL,VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
IBAGUE (CT),VIERNES
MELGAR,VIERNES
BUENAVENTURA,VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
CALI (CT),VIERNES
PRADERA,VIERNES
SEVILLA,VIERNES
TULUA,VIERNES
TULUA,VIERNES
ANDES,SABADO
ITAGUI,SABADO
ITAGUI,SABADO
ITAGUI,SABADO
MACEO,SABADO
MACEO,SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
MEDELLIN (CT),SABADO
RETIRO,SABADO
BARRANQUILLA (CT),SABADO
BARRANQUILLA (CT),SABADO
PUERTO COLOMBIA,SABADO
SABANALARGA,SABADO
SANTO TOMAS,SABADO
SOLEDAD,SABADO
SOGAMOSO,SABADO
SOGAMOSO,SABADO
MANIZALES (CT),SABADO
CAJIBIO,SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
POPAYAN (CT),SABADO
AGUACHICA,SABADO
AGUACHICA,SABADO
VALLEDUPAR (CT),SABADO
VALLEDUPAR (CT),SABADO
CHINU,SABADO
MONTERIA (CT),SABADO
MONTERIA (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
BOGOTA D.C. (CT),SABADO
RIOHACHA (CT),SABADO
GARZON,SABADO
NEIVA (CT),SABADO
NEIVA (CT),SABADO
NEIVA (CT),SABADO
NEIVA (CT),SABADO
NEIVA (CT),SABADO
PITALITO,SABADO
VILLAVICENCIO (CT),SABADO
VILLAVICENCIO (CT),SABADO
IMUES,SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
CUCUTA (CT),SABADO
CUCUTA (CT),SABADO
ARMENIA (CT),SABADO
ARMENIA (CT),SABADO
CALARCA,SABADO
CALARCA,SABADO
CALARCA,SABADO
DOSQUEBRADAS,SABADO
DOSQUEBRADAS,SABADO
DOSQUEBRADAS,SABADO
PEREIRA (CT),SABADO
SANTA ROSA DE CABAL,SABADO
BARRANCABERMEJA,SABADO
BARRANCABERMEJA,SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
CIMITARRA,SABADO
FLORIDABLANCA,SABADO
MOGOTES,SABADO
PIEDECUESTA,SABADO
SINCELEJO (CT),SABADO
CHAPARRAL,SABADO
ESPINAL,SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
MELGAR,SABADO
MELGAR,SABADO
BUENAVENTURA,SABADO
BUENAVENTURA,SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CARTAGO,SABADO
PALMIRA,SABADO
BELLO,DOMINGO
COPACABANA,DOMINGO
COPACABANA,DOMINGO
ENVIGADO,DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
NARINHO,DOMINGO
BARRANQUILLA (CT),DOMINGO
BARRANQUILLA (CT),DOMINGO
BARRANQUILLA (CT),DOMINGO
SOLEDAD,DOMINGO
CARTAGENA (CT),DOMINGO
SOGAMOSO,DOMINGO
TUNJA (CT),DOMINGO
CHINCHINA,DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
FLORENCIA (CT),DOMINGO
FLORENCIA (CT),DOMINGO
YOPAL (CT),DOMINGO
YOPAL (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
AGUACHICA,DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
ALBANIA,DOMINGO
HATONUEVO,DOMINGO
AIPE,DOMINGO
GARZON,DOMINGO
GARZON,DOMINGO
ISNOS,DOMINGO
ISNOS,DOMINGO
LA PLATA,DOMINGO
LA PLATA,DOMINGO
NEIVA (CT),DOMINGO
PITALITO,DOMINGO
PITALITO,DOMINGO
PITALITO,DOMINGO
SANTA MARTA (CT),DOMINGO
SANTA MARTA (CT),DOMINGO
SANTA MARTA (CT),DOMINGO
PUERTO LLERAS,DOMINGO
VILLAVICENCIO (CT),DOMINGO
CHACHAGUI,DOMINGO
IPIALES,DOMINGO
PASTO (CT),DOMINGO
PASTO (CT),DOMINGO
PASTO (CT),DOMINGO
PASTO (CT),DOMINGO
TUQUERRES,DOMINGO
TUQUERRES,DOMINGO
CUCUTA (CT),DOMINGO
ARMENIA (CT),DOMINGO
ARMENIA (CT),DOMINGO
LA TEBAIDA,DOMINGO
LA TEBAIDA,DOMINGO
MONTENEGRO,DOMINGO
PEREIRA (CT),DOMINGO
PEREIRA (CT),DOMINGO
PEREIRA (CT),DOMINGO
BARRANCABERMEJA,DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
CIMITARRA,DOMINGO
GIRON,DOMINGO
PIEDECUESTA,DOMINGO
SINCELEJO (CT),DOMINGO
SINCELEJO (CT),DOMINGO
CARMEN DE APICALA,DOMINGO
ESPINAL,DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
ORTEGA,DOMINGO
BUENAVENTURA,DOMINGO
BUENAVENTURA,DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
PALMIRA,DOMINGO
YUMBO,DOMINGO
ENVIGADO,LUNES
ITAGUI,LUNES
ITAGUI,LUNES
ITAGUI,LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
BARRANQUILLA (CT),LUNES
BARRANQUILLA (CT),LUNES
DUITAMA,LUNES
PAIPA,LUNES
SABOYA,LUNES
MANIZALES (CT),LUNES
MANIZALES (CT),LUNES
PENSILVANIA,LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
SAN VICENTE DEL CAGUAN,LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
VALLEDUPAR (CT),LUNES
VALLEDUPAR (CT),LUNES
TADO,LUNES
LORICA,LUNES
MONTERIA (CT),LUNES
MONTERIA (CT),LUNES
ANAPOIMA,LUNES
ANAPOIMA,LUNES
ANAPOIMA,LUNES
ANAPOIMA,LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
FUSAGASUGA,LUNES
GIRARDOT,LUNES
RIOHACHA (CT),LUNES
RIOHACHA (CT),LUNES
NEIVA (CT),LUNES
FUNDACION,LUNES
SANTA MARTA (CT),LUNES
SANTA MARTA (CT),LUNES
SANTA MARTA (CT),LUNES
SANTA MARTA (CT),LUNES
VILLAVICENCIO (CT),LUNES
VILLAVICENCIO (CT),LUNES
OSPINA,LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
CUCUTA (CT),LUNES
ARMENIA (CT),LUNES
PEREIRA (CT),LUNES
PEREIRA (CT),LUNES
SAN ANDRES (CT),LUNES
BARRANCABERMEJA,LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
FLORIDABLANCA,LUNES
FLORIDABLANCA,LUNES
FLORIDABLANCA,LUNES
COVENHAS,LUNES
SINCELEJO (CT),LUNES
SINCELEJO (CT),LUNES
COELLO,LUNES
IBAGUE (CT),LUNES
MELGAR,LUNES
ORTEGA,LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
EL CERRITO,LUNES
BELLO,MARTES
ENVIGADO,MARTES
ENVIGADO,MARTES
ENVIGADO,MARTES
ITAGUI,MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
ARAUCA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
CARTAGENA (CT),MARTES
CARTAGENA (CT),MARTES
TUNJA (CT),MARTES
MANIZALES (CT),MARTES
FLORENCIA (CT),MARTES
PUERTO RICO,MARTES
POPAYAN (CT),MARTES
LA PAZ,MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
VALLEDUPAR (CT),MARTES
CERETE,MARTES
MONTERIA (CT),MARTES
MONTERIA (CT),MARTES
MONTERIA (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
CHOACHI,MARTES
CHOACHI,MARTES
CHOACHI,MARTES
COTA,MARTES
PUERTO SALGAR,MARTES
MAICAO,MARTES
RIOHACHA (CT),MARTES
RIOHACHA (CT),MARTES
SAN JUAN DEL CESAR,MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
PITALITO,MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
CUCUTA (CT),MARTES
CUCUTA (CT),MARTES
ARMENIA (CT),MARTES
ARMENIA (CT),MARTES
ARMENIA (CT),MARTES
DOSQUEBRADAS,MARTES
DOSQUEBRADAS,MARTES
DOSQUEBRADAS,MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
BARRANCABERMEJA,MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
CIMITARRA,MARTES
GIRON,MARTES
PIEDECUESTA,MARTES
PIEDECUESTA,MARTES
COROZAL,MARTES
SINCELEJO (CT),MARTES
CHAPARRAL,MARTES
GUAMO,MARTES
IBAGUE (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
LA UNION,MARTES
ENVIGADO,MIERCOLES
ENVIGADO,MIERCOLES
ENVIGADO,MIERCOLES
ITAGUI,MIERCOLES
ITAGUI,MIERCOLES
